,Unnamed: 0,id,name,latitude,longitude,rankingDenominator,rankingPosition,rating,numberofReviews,lat,lon,competitors,accessibility,touristic attractions,unattractiveness
2448,2448,7253578,Kobob Burger,49.27554,-123.10028,3031,930,4.5,19,49.27554,-123.10028,12,12,6,12
2449,2449,2625011,DD Mau,49.273987,-123.12231,3031,934,4.0,30,49.273987,-123.12231,48,48,7,48
2450,2450,23602211,Alouette Bistro,49.28531,-123.118256,3031,937,4.0,16,49.28531,-123.118256,43,43,8,43
2451,2451,6740949,James on Hastings Chinese Restaurant,49.28143,-123.04975,3031,932,4.0,26,49.28143,-123.04975,10,10,0,10
2452,2452,1067097,Bellagio's Gelato,49.25768,-123.10167,3031,938,4.5,32,49.25768,-123.10167,21,21,2,21
2453,2453,15347690,Kinara Indian Cuisine,49.28306,-123.13563,3031,931,5.0,11,49.28306,-123.13563,15,15,8,15
2454,2454,19822982,Beeryani Indian Bistro and Bar,49.28724,-123.14124,3031,936,5.0,8,49.28724,-123.14124,19,19,7,19
2455,2455,14762372,Viet House,49.25469,-123.11492,3031,939,4.5,16,49.25469,-123.11492,13,13,1,13
2456,2456,3678273,Silvestre Gusto Latino,49.284435,-123.10913,3031,933,4.0,69,49.284435,-123.10913,34,34,7,34
2457,2457,7262902,{FRITES} Fries with Benefits,49.2791,-123.12336,3031,945,4.0,23,49.2791,-123.12336,63,63,8,63
2458,2458,972410,Nat's New York Pizzaria,49.28829,-123.13985,3031,941,4.0,43,49.28829,-123.13985,24,24,7,24
2459,2459,8768765,Latab Food,49.279938,-123.12702,3031,942,4.5,23,49.279938,-123.12702,61,61,8,61
2460,2460,809126,East is East,49.264275,-123.17661,3031,215,4.5,212,49.264275,-123.17661,21,21,1,21
2461,2461,783999,Top of Vancouver Revolving Restaurant,49.284653,-123.11269,3031,214,4.0,982,49.284653,-123.11269,30,30,7,30
2462,2462,12441255,Assembli,49.26465,-123.11496,3031,944,4.5,14,49.26465,-123.11496,19,19,3,19
2463,2463,3723595,49th Parallel Roasters Cafe,49.25918,-123.100975,3031,216,4.5,187,49.25918,-123.100975,25,25,1,25
2464,2464,15189329,Elisa,49.27597,-123.12137,3031,211,4.5,102,49.27597,-123.12137,66,66,7,66
2465,2465,3846661,Canra Sri Lankan Plus,49.280052,-123.10674,3031,946,4.5,24,49.280052,-123.10674,31,31,6,31
2466,2466,1400962,Peaceful Restaurant,49.263165,-123.11604,3031,213,4.0,418,49.263165,-123.11604,22,22,2,22
2467,2467,705138,Indian Oven,49.26806,-123.15074,3031,947,4.0,50,49.26806,-123.15074,21,21,2,21
2468,2468,6601062,Belgard Kitchen,49.28435,-123.09551,3031,218,4.5,156,49.28435,-123.09551,6,6,6,6
2469,2469,3313842,PiDGiN,49.281876,-123.10435,3031,219,4.0,200,49.281876,-123.10435,48,48,6,48
2470,2470,10256800,Jugo Juice,49.284943,-123.12478,3031,943,4.5,19,49.284943,-123.12478,51,51,8,51
2471,2471,11641617,Heritage Asian Eatery,49.287666,-123.12096,3031,940,4.0,44,49.287666,-123.12096,37,37,8,37
2472,2472,707050,Moose's Down Under,49.285698,-123.11632,3031,212,4.0,149,49.285698,-123.11632,36,36,7,36
2473,2473,3226253,Gurkha Himalayan Kitchen,49.28121,-123.132034,3031,217,4.5,242,49.28121,-123.132034,27,27,8,27
2474,2474,6521912,Gyu-Kaku Japanese BBQ,49.263313,-123.12553,3031,220,4.5,96,49.263313,-123.12553,20,20,2,20
2475,2475,5033206,Smoke's Poutinerie Vancouver,49.27973,-123.12237,3031,948,3.5,79,49.27973,-123.12237,54,54,8,54
2476,2476,946757,JJ Bean Coffee Roasters - Granville Island,49.272625,-123.13563,3031,221,4.5,102,49.272625,-123.13563,9,9,5,9
2477,2477,708661,Salade De Fruits Cafe,49.26536,-123.13988,3031,225,4.5,135,49.26536,-123.13988,20,20,2,20
2478,2478,2554057,Suika Snackbar,49.263554,-123.141624,3031,224,4.5,122,49.263554,-123.141624,25,25,2,25
2479,2479,967954,Samurai Japanese Restaurant,49.28059,-123.13142,3031,223,4.0,226,49.28059,-123.13142,28,28,8,28
2480,2480,4252329,Beaucoup,49.266415,-123.14073,3031,227,4.5,109,49.266415,-123.14073,18,18,2,18
2481,2481,7716640,The Ramen Butcher,49.278576,-123.098694,3031,229,4.0,125,49.278576,-123.098694,32,32,6,32
2482,2482,8085051,Chewies Steam and Oyster Bar,49.288025,-123.11812,3031,230,4.0,177,49.288025,-123.11812,31,31,9,31
2483,2483,708776,Sawasdee Thai Restaurant,49.247036,-123.10115,3031,222,4.5,154,49.247036,-123.10115,27,27,1,27
2484,2484,4097890,Patron Tacos & Cantina,49.27857,-123.11549,3031,228,4.0,264,49.27857,-123.11549,35,35,7,35
2485,2485,8288719,Earnest Ice Cream,49.26883,-123.10261,3031,106,4.5,146,49.26883,-123.10261,11,11,4,11
2486,2486,3538423,The Acorn Restaurant,49.249557,-123.10112,3031,104,4.5,243,49.249557,-123.10112,27,27,1,27
2487,2487,686665,LIFT Bar Grill View,49.293644,-123.12966,3031,102,4.0,1095,49.293644,-123.12966,3,3,9,3
2488,2488,2519438,Chongqing,49.286682,-123.12785,3031,101,4.5,388,49.286682,-123.12785,44,44,8,44
2489,2489,2037555,Tony's Fish & Oyster Cafe,49.270542,-123.13623,3031,109,4.0,521,49.270542,-123.13623,8,8,5,8
2490,2490,707621,Blue Hat Bistro at Pacific Institute of Culinary Arts,49.269367,-123.138214,3031,103,4.5,257,49.269367,-123.138214,10,10,3,10
2491,2491,2648881,Cactus Club Cafe English Bay,49.28673,-123.14272,3031,107,4.5,1061,49.28673,-123.14272,19,19,6,19
2492,2492,784970,Brioche Urban Eatery,49.284134,-123.1071,3031,108,4.5,278,49.284134,-123.1071,37,37,6,37
2493,2493,7987354,Tacofino,49.28289,-123.10476,3031,105,4.5,393,49.28289,-123.10476,41,41,6,41
2494,2494,705035,Hy's Steakhouse & Cocktail Bar Vancouver,49.28468,-123.11916,3031,110,4.0,540,49.28468,-123.11916,47,47,8,47
2495,2495,4736542,Tap & Barrel - Convention Centre,49.28978,-123.117,3031,116,4.0,792,49.28978,-123.117,15,15,7,15
2496,2496,708970,Showcase Restaurant & Bar,49.288002,-123.120155,3031,120,4.5,228,49.288002,-123.120155,33,33,8,33
2497,2497,5541755,CRAFT Beer Market- False Creek,49.270653,-123.10636,3031,111,4.0,565,49.270653,-123.10636,10,10,5,10
2498,2498,2486359,Kishimoto Japanese Kitchen,49.26669,-123.0695,3031,112,4.5,203,49.26669,-123.0695,21,21,0,21
2499,2499,3434782,Wildebeest,49.282013,-123.10799,3031,115,4.0,311,49.282013,-123.10799,43,43,7,43
2500,2500,12333692,Botanist,49.288204,-123.11616,3031,113,4.5,252,49.288204,-123.11616,23,23,8,23
2501,2501,709954,The Old Spaghetti Factory,49.283707,-123.105316,3031,114,4.0,1781,49.283707,-123.105316,37,37,6,37
2502,2502,3913603,Dinesty On Robson,49.290714,-123.13427,3031,118,4.0,468,49.290714,-123.13427,38,38,9,38
2503,2503,6510624,ARC Restaurant and Bar,49.287403,-123.11356,3031,117,4.0,411,49.287403,-123.11356,20,20,7,20
2504,2504,709284,Steamworks,49.285107,-123.1114,3031,119,4.0,1730,49.285107,-123.1114,26,26,7,26
2505,2505,12603910,St Lawrence Restaurant,49.283176,-123.098,3031,129,4.5,160,49.283176,-123.098,20,20,6,20
2506,2506,952509,Breka Bakery and Cafe (Fraser),49.225266,-123.09069,3031,121,4.5,231,49.225266,-123.09069,10,10,0,10
2507,2507,3544723,Espana,49.28813,-123.14056,3031,124,4.5,284,49.28813,-123.14056,21,21,7,21
2508,2508,2307565,Frankie's Italian Kitchen & Bar Vancouver,49.278057,-123.11317,3031,127,4.0,829,49.278057,-123.11317,26,26,7,26
2509,2509,2272347,Urban Fare,49.286076,-123.124245,3031,130,4.0,374,49.286076,-123.124245,54,54,8,54
2510,2510,2461209,La Taqueria,49.283085,-123.11044,3031,125,4.5,172,49.283085,-123.11044,39,39,7,39
2511,2511,3541545,Phat,49.275974,-123.119965,3031,949,4.0,39,49.275974,-123.119965,55,55,7,55
2512,2512,3488975,Via Tevere Pizzeria,49.273846,-123.06454,3031,126,4.5,277,49.273846,-123.06454,11,11,0,11
2513,2513,7193531,MeeT on Main,49.24675,-123.101105,3031,122,4.5,232,49.24675,-123.101105,27,27,1,27
2514,2514,2508589,New Town Bakery & Restaurant,49.28043,-123.10109,3031,226,4.0,256,49.28043,-123.10109,43,43,6,43
2515,2515,1807053,Bandidas Taqueria,49.259735,-123.07,3031,128,4.5,189,49.259735,-123.07,11,11,0,11
2516,2516,8732648,Indigo Age,49.28355,-123.1127,3031,238,4.5,85,49.28355,-123.1127,29,29,7,29
2517,2517,12961592,Chinatown BBQ,49.280308,-123.1015,3031,235,4.5,80,49.280308,-123.1015,41,41,6,41
2518,2518,12905344,Davie Dosa Company,49.28212,-123.133705,3031,236,4.5,80,49.28212,-123.133705,24,24,8,24
2519,2519,762941,Afghan Horsemen Restaurant,49.269432,-123.1386,3031,231,4.0,220,49.269432,-123.1386,10,10,3,10
2520,2520,10103049,Ramen Gojiro,49.282528,-123.11472,3031,233,4.5,110,49.282528,-123.11472,37,37,7,37
2521,2521,3807573,Siegel's Bagels,49.272755,-123.14725,3031,234,4.5,151,49.272755,-123.14725,8,8,3,8
2522,2522,3970953,Tacofino Commissary,49.281227,-123.05747,3031,232,4.5,178,49.281227,-123.05747,19,19,0,19
2523,2523,710646,White Spot,49.290882,-123.131454,3031,239,4.0,678,49.290882,-123.131454,42,42,9,42
2524,2524,797299,Temaki Sushi,49.26384,-123.15403,3031,240,4.5,93,49.26384,-123.15403,8,8,1,8
2525,2525,706011,Las Margaritas,49.26824,-123.150276,3031,237,4.0,450,49.26824,-123.150276,22,22,2,22
2526,2526,779073,The Eatery,49.26431,-123.18083,3031,242,4.0,294,49.26431,-123.18083,16,16,1,16
2527,2527,2138858,Giovane Caffe,49.28798,-123.11701,3031,244,4.5,185,49.28798,-123.11701,28,28,8,28
2528,2528,3458160,Tap & Barrel - Olympic Village,49.271797,-123.10629,3031,249,4.0,369,49.271797,-123.10629,9,9,6,9
2529,2529,981339,Joyeaux Cafe & Restaurant,49.28471,-123.11662,3031,243,4.0,161,49.28471,-123.11662,37,37,7,37
2530,2530,10260295,Oceans 999,49.2883,-123.11219,3031,248,4.0,136,49.2883,-123.11219,9,9,6,9
2531,2531,684592,Fets Whisky Kitchen,49.27337,-123.06931,3031,250,4.5,139,49.27337,-123.06931,31,31,0,31
2532,2532,710061,Shark Club Sports Bar & Grill,49.279045,-123.11272,3031,247,4.0,230,49.279045,-123.11272,26,26,7,26
2533,2533,12308769,Incognito Coffee,49.280933,-123.12006,3031,245,5.0,47,49.280933,-123.12006,54,54,8,54
2534,2534,1898879,The Edge Social Grille & Lounge,49.27778,-123.12465,3031,246,4.0,190,49.27778,-123.12465,75,75,8,75
2535,2535,4297954,The Flying Pig Gastown,49.283886,-123.10652,3031,123,4.5,1411,49.283886,-123.10652,37,37,6,37
2536,2536,762940,Adesso,49.291668,-123.138336,3031,134,4.5,489,49.291668,-123.138336,37,37,7,37
2537,2537,8726743,Breka Bakery & Cafe,49.27849,-123.12812,3031,132,4.5,223,49.27849,-123.12812,51,51,9,51
2538,2538,2061370,Pacifico Pizzeria & Ristorante,49.282005,-123.124,3031,137,4.0,458,49.282005,-123.124,51,51,8,51
2539,2539,9681067,Anh and Chi,49.25495,-123.10111,3031,136,4.5,198,49.25495,-123.10111,17,17,1,17
2540,2540,1797826,Pink Peppercorn Seafood Restaurant,49.249207,-123.07387,3031,135,4.5,139,49.249207,-123.07387,16,16,0,16
2541,2541,1062512,Go Fish,49.27138,-123.13953,3031,139,4.0,545,49.27138,-123.13953,7,7,3,7
2542,2542,2324151,The Lobby Lounge and RawBar,49.28825,-123.1169,3031,133,4.5,235,49.28825,-123.1169,27,27,8,27
2543,2543,805722,Guu Original,49.28411,-123.125534,3031,140,4.5,335,49.28411,-123.125534,41,41,8,41
2544,2544,2371112,Calabash Bistro,49.28106,-123.1044,3031,241,4.5,154,49.28106,-123.1044,49,49,6,49
2545,2545,6877192,Le Petit Belge,49.279224,-123.1163,3031,138,4.5,222,49.279224,-123.1163,35,35,7,35
2546,2546,4105528,St. Regis Bar & Grill,49.283226,-123.11589,3031,131,4.0,269,49.283226,-123.11589,35,35,7,35
2547,2547,10480142,Kissa Tanto,49.28039,-123.09811,3031,147,4.5,201,49.28039,-123.09811,32,32,6,32
2548,2548,1786376,La Belle Patate,49.281937,-123.13362,3031,142,4.5,169,49.281937,-123.13362,24,24,8,24
2549,2549,705543,The Keg Steakhouse + Bar - Granville Island,49.27128,-123.1357,3031,141,4.0,433,49.27128,-123.1357,10,10,5,10
2550,2550,2054985,Banana Leaf on Davie,49.2798,-123.13032,3031,143,4.0,324,49.2798,-123.13032,37,37,8,37
2551,2551,703965,Earls Test Kitchen,49.281467,-123.12383,3031,145,4.0,620,49.281467,-123.12383,50,50,8,50
2552,2552,9553741,Church's Chicken,49.23999,-123.05475,3031,1157,4.0,23,49.23999,-123.05475,5,5,0,5
2553,2553,7755531,Small Victory,49.276505,-123.121315,3031,149,4.5,135,49.276505,-123.121315,74,74,7,74
2554,2554,19449729,Harbour Oyster + Bar,49.27189,-123.06918,3031,1150,4.5,8,49.27189,-123.06918,31,31,0,31
2555,2555,762961,Al Porto Ristorante,49.284763,-123.10933,3031,144,4.0,634,49.284763,-123.10933,32,32,7,32
2556,2556,8532872,MELU Juice & Health Bar,49.287746,-123.12097,3031,1154,4.5,19,49.287746,-123.12097,36,36,8,36
2557,2557,3347504,Mangez Mangez Restaurant,49.28658,-123.12282,3031,1156,4.5,12,49.28658,-123.12282,49,49,8,49
2558,2558,21333570,Mazahr Lebanese Kitchen,49.26155,-123.138306,3031,1155,4.5,6,49.26155,-123.138306,24,24,2,24
2559,2559,7938199,Uncle Fatih's Pizza,49.27924,-123.10732,3031,1158,4.0,27,49.27924,-123.10732,17,17,7,17
2560,2560,4467800,Marutama,49.29064,-123.13363,3031,148,4.5,124,49.29064,-123.13363,39,39,9,39
2561,2561,16743751,Heritage Asian Eatery,49.263115,-123.11245,3031,1151,4.5,12,49.263115,-123.11245,19,19,2,19
2562,2562,4409740,Fortune City,49.26886,-123.044586,3031,1152,4.0,24,49.26886,-123.044586,5,5,0,5
2563,2563,1215432,Pane from Heaven,48.94083,-123.28335,3031,1153,5.0,12,48.94083,-123.28335,0,0,0,0
2564,2564,1674577,JOEY Bentall One,49.286465,-123.11856,3031,146,4.0,218,49.286465,-123.11856,39,39,8,39
2565,2565,4849304,Vij's Railway Express,49.28547,-123.12272,3031,1159,4.5,22,49.28547,-123.12272,55,55,9,55
2566,2566,2429988,The Black Frog Eatery,49.28444,-123.10875,3031,150,4.0,286,49.28444,-123.10875,32,32,6,32
2567,2567,4870557,McDonald's,49.265938,-123.02436,3031,1939,3.5,13,49.265938,-123.02436,2,2,0,2
2568,2568,11814779,Gong cha,49.27945,-123.11673,3031,1943,3.5,10,49.27945,-123.11673,40,40,7,40
2569,2569,1916130,Garden Villa Seafood,49.28067,-123.10128,3031,1941,3.5,10,49.28067,-123.10128,48,48,6,48
2570,2570,23017671,Angus T Bakery & Cafe,49.27609,-123.11948,3031,1940,4.5,2,49.27609,-123.11948,59,59,7,59
2571,2571,18854637,Viet Flavour Restaurant,49.263596,-123.146324,3031,1948,4.5,2,49.263596,-123.146324,8,8,2,8
2572,2572,10454397,Whole Foods Market,49.264008,-123.11526,3031,1166,4.0,33,49.264008,-123.11526,22,22,3,22
2573,2573,5769366,Cafe Umbria Canada,49.26558,-123.24413,3031,1947,5.0,2,49.26558,-123.24413,6,6,0,6
2574,2574,8855752,Stock Up,49.2316,-123.15606,3031,1944,5.0,4,49.2316,-123.15606,6,6,1,6
2575,2575,19997528,Boiling Point,49.248405,-123.10096,3031,1942,4.0,3,49.248405,-123.10096,29,29,1,29
2576,2576,23257071,Snowcap Creamery And Cafe,49.26399,-123.17719,3031,1945,4.5,2,49.26399,-123.17719,20,20,1,20
2577,2577,5078708,Thai Son Restaurant,49.26296,-123.09686,3031,1160,4.0,19,49.26296,-123.09686,27,27,1,27
2578,2578,12337277,Mirai Sushi Restaurant,49.281105,-123.10788,3031,1161,5.0,9,49.281105,-123.10788,39,39,7,39
2579,2579,5260344,Kojima Sushi,49.26809,-123.06928,3031,1164,4.0,27,49.26809,-123.06928,23,23,0,23
2580,2580,10453134,Panaderia Latina Bakery,49.23976,-123.030235,3031,1162,4.5,12,49.23976,-123.030235,4,4,0,4
2581,2581,799017,Golden Ocean Seafood Restaurant,49.23447,-123.15331,3031,1167,3.5,70,49.23447,-123.15331,10,10,1,10
2582,2582,12917392,Pho Win,49.281025,-123.06101,3031,1956,4.0,6,49.281025,-123.06101,17,17,0,17
2583,2583,12876987,Ivanhoe Pub & Eatery,49.27505,-123.09954,3031,1952,4.5,3,49.27505,-123.09954,6,6,6,6
2584,2584,12373359,The American,49.27621,-123.09948,3031,1958,3.5,8,49.27621,-123.09948,22,22,6,22
2585,2585,12630883,Honolulu Coffee,49.23278,-123.06457,3031,1165,4.5,8,49.23278,-123.06457,14,14,0,14
2586,2586,4555140,Pub 340,49.28275,-123.1091,3031,1955,4.5,4,49.28275,-123.1091,45,45,7,45
2587,2587,4868464,Happy Family Restaurant,49.2436,-123.06231,3031,1951,3.5,13,49.2436,-123.06231,16,16,0,16
2588,2588,23179065,Todak Todak,49.23197,-123.027855,3031,1950,4.5,2,49.23197,-123.027855,17,17,0,17
2589,2589,684073,Dutch Pannekoek House,49.262352,-123.13841,3031,1949,4.0,6,49.262352,-123.13841,24,24,2,24
2590,2590,2298035,Ramen House,49.26427,-123.17013,3031,1954,4.5,4,49.26427,-123.17013,17,17,2,17
2591,2591,5769371,Spin Roll Sushi,49.2838,-123.11318,3031,1953,4.0,4,49.2838,-123.11318,30,30,7,30
2592,2592,8735372,Daniel le Chocolat Belge,49.28479,-123.125,3031,1169,4.5,12,49.28479,-123.125,50,50,8,50
2593,2593,8720939,Milano Espresso Bar and Gelato,49.290726,-123.13684,3031,1163,4.0,26,49.290726,-123.13684,45,45,7,45
2594,2594,4208266,Mediterranean Grill,49.28781,-123.14107,3031,1168,3.5,57,49.28781,-123.14107,19,19,7,19
2595,2595,8051120,Boston Pizza,49.27718,-123.11409,3031,1179,3.5,176,49.27718,-123.11409,23,23,7,23
2596,2596,3648946,The Cove Neighbourhood Pub,49.26878,-123.1853,3031,1173,3.5,40,49.26878,-123.1853,4,4,1,4
2597,2597,1774630,Cardero Bottega,49.287064,-123.13565,3031,1172,4.5,22,49.287064,-123.13565,32,32,10,32
2598,2598,5607512,Wang's Taiwan Beef Noodle House,49.21017,-123.14007,3031,1178,4.0,24,49.21017,-123.14007,16,16,0,16
2599,2599,4848688,Continental Coffee House,49.24727,-123.10124,3031,1175,4.0,15,49.24727,-123.10124,28,28,1,28
2600,2600,9748517,Propaganda Coffee,49.28044,-123.09923,3031,1177,5.0,8,49.28044,-123.09923,34,34,6,34
2601,2601,8133985,Congee Noodle Delight,49.280605,-123.106094,3031,1170,3.5,34,49.280605,-123.106094,42,42,6,42
2602,2602,18901204,Z & W Shanghai Kitchen,49.26378,-123.15348,3031,1174,4.5,8,49.26378,-123.15348,8,8,1,8
2603,2603,971499,Clubhouse Restaurant,49.2684,-123.11136,3031,1957,4.0,13,49.2684,-123.11136,7,7,6,7
2604,2604,3529290,Backstage Lounge,49.272503,-123.13429,3031,1962,3.0,101,49.272503,-123.13429,9,9,5,9
2605,2605,967271,Red Burrito,49.2863,-123.12784,3031,1967,3.5,18,49.2863,-123.12784,43,43,8,43
2606,2606,10060812,TacoTime,49.28318,-123.11852,3031,1961,3.5,7,49.28318,-123.11852,46,46,8,46
2607,2607,10462229,Darby's Gastown,49.282005,-123.10493,3031,1959,4.5,3,49.282005,-123.10493,44,44,6,44
2608,2608,12909145,Agro Coffee Roasters,49.283356,-123.07558,3031,1963,5.0,2,49.283356,-123.07558,2,2,0,2
2609,2609,1571464,Lions Den Cafe,49.25741,-123.08995,3031,1171,4.0,31,49.25741,-123.08995,9,9,1,9
2610,2610,13117645,Van. TeaCafe,49.233253,-123.101074,3031,1964,4.0,6,49.233253,-123.101074,0,0,1,0
2611,2611,5109218,Ebisu on Broadway,49.264084,-123.118256,3031,1176,4.0,28,49.264084,-123.118256,24,24,3,24
2612,2612,15219807,Infini Tea,49.28204,-123.11656,3031,1966,5.0,2,49.28204,-123.11656,42,42,7,42
2613,2613,2483459,Lucky Noodle Chinese Restaurant,49.264233,-123.10044,3031,1968,4.5,5,49.264233,-123.10044,32,32,1,32
2614,2614,12211639,Starbucks,49.26949,-123.13869,3031,1960,4.5,3,49.26949,-123.13869,10,10,3,10
2615,2615,19449293,4 Brothers Pizza,49.277306,-123.1277,3031,1965,4.5,2,49.277306,-123.1277,42,42,9,42
2616,2616,779571,Ba-le Sandwich Shop,49.25682,-123.08919,3031,1181,4.0,18,49.25682,-123.08919,10,10,0,10
2617,2617,19101216,Vegan Cave,49.281822,-123.107506,3031,1184,5.0,5,49.281822,-123.107506,43,43,6,43
2618,2618,6294031,Happy Lamb Hot Pot,49.26355,-123.14512,3031,1188,4.0,27,49.26355,-123.14512,12,12,2,12
2619,2619,10262395,Kilimanjaro Snack House and Catering,49.25585,-123.08721,3031,1186,4.0,10,49.25585,-123.08721,10,10,0,10
2620,2620,15275353,Caffe La Tana,49.27597,-123.06965,3031,1183,4.5,8,49.27597,-123.06965,12,12,0,12
2621,2621,5033856,Dussa's Ham & Cheese Ltd,49.27254,-123.13563,3031,1182,4.5,11,49.27254,-123.13563,9,9,5,9
2622,2622,10461581,Cafe Du Soleil,49.27243,-123.06962,3031,1180,4.0,17,49.27243,-123.06962,31,31,0,31
2623,2623,4850113,Angus Bakery & Cafe,49.26431,-123.18505,3031,1971,5.0,3,49.26431,-123.18505,11,11,1,11
2624,2624,816709,Grand View Szechuan Restaurant,49.247845,-123.090164,3031,1975,4.0,9,49.247845,-123.090164,8,8,1,8
2625,2625,4346451,Sushi Dragon,49.263096,-123.11826,3031,1189,4.5,16,49.263096,-123.11826,24,24,3,24
2626,2626,4058954,SweetSalt Bakery and Cafe,49.253906,-123.090195,3031,1972,4.5,5,49.253906,-123.090195,10,10,0,10
2627,2627,21206925,BT Cafe,49.25415,-123.0852,3031,1974,4.5,2,49.25415,-123.0852,7,7,0,7
2628,2628,10768013,Tim Hortons,49.23877,-123.03169,3031,1977,4.5,4,49.23877,-123.03169,4,4,0,4
2629,2629,4847981,Urban Mongolian Grill,49.2839,-123.11567,3031,1976,5.0,3,49.2839,-123.11567,34,34,7,34
2630,2630,5103078,Blenz Coffee,49.26856,-123.18556,3031,1973,4.0,5,49.26856,-123.18556,4,4,1,4
2631,2631,13387483,L'uficcio,49.26884,-123.18538,3031,1970,5.0,2,49.26884,-123.18538,4,4,1,4
2632,2632,17615092,Noodle Arts,49.29111,-123.13431,3031,1978,4.0,3,49.29111,-123.13431,38,38,9,38
2633,2633,878121,Happy Valley Seafood Restaurant,49.262203,-123.02979,3031,1185,4.0,44,49.262203,-123.02979,3,3,0,3
2634,2634,5086893,NSCS Discovery Cafe,49.273,-123.20328,3031,1969,5.0,3,49.273,-123.20328,2,2,2,2
2635,2635,19138914,VV Tapas Lounge,49.281162,-123.083046,3031,1982,4.0,4,49.281162,-123.083046,2,2,2,2
2636,2636,12867790,Kyuzo Japanese Restaurant,49.23395,-123.14014,3031,1985,4.0,5,49.23395,-123.14014,3,3,1,3
2637,2637,5103495,Salad Loop,49.2797,-123.11556,3031,1984,4.0,6,49.2797,-123.11556,36,36,7,36
2638,2638,13974680,Trans Am,49.284813,-123.06604,3031,1987,4.5,3,49.284813,-123.06604,4,4,0,4
2639,2639,8517405,Toby's on the Drive,49.26011,-123.07019,3031,1983,3.5,12,49.26011,-123.07019,11,11,0,11
2640,2640,14213828,Tim Hortons,49.28609,-123.116264,3031,1979,3.5,16,49.28609,-123.116264,34,34,7,34
2641,2641,15062390,Laduree - Holt Renfrew,49.2841,-123.116295,3031,1986,5.0,2,49.2841,-123.116295,39,39,7,39
2642,2642,13535472,Kebabs 'n' Curries,49.28903,-123.13127,3031,2039,4.5,3,49.28903,-123.13127,44,44,9,44
2643,2643,19451226,Billy Button Dessert Bar,49.262806,-123.10175,3031,2044,4.0,3,49.262806,-123.10175,31,31,1,31
2644,2644,2530043,All India Restaurant,49.28146,-123.13318,3031,2041,4.0,6,49.28146,-123.13318,24,24,8,24
2645,2645,6380433,Pizza Garden,49.26647,-123.24346,3031,2040,3.5,8,49.26647,-123.24346,6,6,0,6
2646,2646,19367701,Vallarta Restaurant,49.26228,-123.04474,3031,2043,4.5,2,49.26228,-123.04474,2,2,0,2
2647,2647,10826244,Trees Organic Coffee,49.26342,-123.14069,3031,2045,3.5,10,49.26342,-123.14069,25,25,2,25
2648,2648,4600831,Cafe Bica,49.26944,-123.14101,3031,1981,3.5,14,49.26944,-123.14101,9,9,3,9
2649,2649,12940180,POKETIME,49.28116,-123.12157,3031,2038,5.0,2,49.28116,-123.12157,49,49,8,49
2650,2650,13082330,Roots + Fruits Cafe,49.282825,-123.08581,3031,2042,5.0,2,49.282825,-123.08581,1,1,4,1
2651,2651,17058521,Kitsilano Natural Foods,49.271576,-123.15518,3031,2037,4.5,2,49.271576,-123.15518,11,11,3,11
2652,2652,2571069,India Abroad,49.28533,-123.11718,3031,2046,3.5,9,49.28533,-123.11718,38,38,7,38
2653,2653,1125838,Al-Watan Tandoori,49.21249,-123.09114,3031,2048,4.0,12,49.21249,-123.09114,2,2,0,2
2654,2654,5033745,Nick Sushi,49.26845,-123.17054,3031,2049,4.5,8,49.26845,-123.17054,7,7,2,7
2655,2655,17406327,Hai Phong,49.27961,-123.10858,3031,2054,4.0,3,49.27961,-123.10858,22,22,7,22
2656,2656,5077992,Oyster Raw Bar,49.28566,-123.11588,3031,2050,5.0,2,49.28566,-123.11588,33,33,7,33
2657,2657,14952592,Paradise Italian Gelato,49.2723,-123.1549,3031,2056,4.5,2,49.2723,-123.1549,9,9,3,9
2658,2658,5103157,Sun Garden Chinese Restaurant,49.25148,-123.12721,3031,2055,3.5,13,49.25148,-123.12721,5,5,2,5
2659,2659,682948,Brickhouse Late Nite Bistro & Bar,49.27802,-123.09955,3031,2052,3.5,9,49.27802,-123.09955,32,32,6,32
2660,2660,5801755,McDonald's,49.28766,-123.114494,3031,1187,3.5,46,49.28766,-123.114494,21,21,7,21
2661,2661,1082627,Pita Pit,49.266136,-123.242134,3031,2051,4.0,8,49.266136,-123.242134,5,5,0,5
2662,2662,15043549,The Cake Club,49.28748,-123.14133,3031,1980,5.0,2,49.28748,-123.14133,19,19,7,19
2663,2663,4849297,Dairy Queen - Orange Julius,49.234657,-123.159615,3031,2047,4.5,2,49.234657,-123.159615,11,11,0,11
2664,2664,10478858,Porto Cafe,49.265194,-123.11493,3031,2053,4.0,4,49.265194,-123.11493,18,18,3,18
2665,2665,14195962,Don Francesco Ristorante,49.287422,-123.11499,3031,1196,4.0,28,49.287422,-123.11499,24,24,7,24
2666,2666,3218530,Donair King,49.279472,-123.12999,3031,1191,4.0,18,49.279472,-123.12999,45,45,8,45
2667,2667,8531127,Relish Gourmet Burgers,49.26416,-123.06965,3031,1195,3.5,31,49.26416,-123.06965,17,17,0,17
2668,2668,11667494,Mr Greek,49.27751,-123.12574,3031,1190,4.5,10,49.27751,-123.12574,61,61,8,61
2669,2669,3135787,One Saigon,49.280807,-123.12484,3031,1198,4.0,15,49.280807,-123.12484,49,49,8,49
2670,2670,12374624,The Federal Store,49.26205,-123.103195,3031,1193,4.5,9,49.26205,-123.103195,27,27,1,27
